filename,species,split
House Crow_train_XC146952 5.wav,House Crow,train
House Crow_train_XC149550 0.wav,House Crow,train
House Crow_train_XC149550 1.wav,House Crow,train
House Crow_train_XC149550 2.wav,House Crow,train
House Crow_train_XC149550 3.wav,House Crow,train
House Crow_train_XC149550 4.wav,House Crow,train
House Crow_train_XC161239 0.wav,House Crow,train
House Crow_train_XC161239 1.wav,House Crow,train
House Crow_train_XC161239 3.wav,House Crow,train
House Crow_train_XC161239 4.wav,House Crow,train
House Crow_train_XC161241 0.wav,House Crow,train
House Crow_train_XC161241 2.wav,House Crow,train
House Crow_train_XC163854 0.wav,House Crow,train
House Crow_train_XC163854 1.wav,House Crow,train
House Crow_train_XC163856 0.wav,House Crow,train
House Crow_train_XC163857 0.wav,House Crow,train
House Crow_train_XC163858 0.wav,House Crow,train
House Crow_train_XC163858 1.wav,House Crow,train
House Crow_train_XC163858 2.wav,House Crow,train
House Crow_train_XC163858 3.wav,House Crow,train
House Crow_train_XC163859 0.wav,House Crow,train
House Crow_train_XC163859 1.wav,House Crow,train
House Crow_train_XC163860 1.wav,House Crow,train
House Crow_train_XC163861 1.wav,House Crow,train
House Crow_train_XC163861 2.wav,House Crow,train
House Crow_train_XC163862 1.wav,House Crow,train
House Crow_train_XC163862 2.wav,House Crow,train
House Crow_train_XC163864 0.wav,House Crow,train
House Crow_train_XC163864 1.wav,House Crow,train
House Crow_train_XC164026 0.wav,House Crow,train
House Crow_train_XC165854 original.wav,House Crow,train
House Crow_train_XC179154 0.wav,House Crow,train
House Crow_train_XC187701 0.wav,House Crow,train
House Crow_train_XC187701 1.wav,House Crow,train
House Crow_train_XC187701 3.wav,House Crow,train
House Crow_train_XC191299 1.wav,House Crow,train
House Crow_train_XC194310 0.wav,House Crow,train
House Crow_train_XC194310 3.wav,House Crow,train
House Crow_train_XC197155 0.wav,House Crow,train
House Crow_train_XC199819 1.wav,House Crow,train
House Crow_train_XC199820 0.wav,House Crow,train
House Crow_train_XC199820 1.wav,House Crow,train
House Crow_train_XC199820 2.wav,House Crow,train
House Crow_train_XC207638 original.wav,House Crow,train
House Crow_train_XC208278 0.wav,House Crow,train
House Crow_train_XC208278 1.wav,House Crow,train
House Crow_train_XC208278 6.wav,House Crow,train
House Crow_train_XC208278 7.wav,House Crow,train
House Crow_train_XC208278 8.wav,House Crow,train
House Crow_train_XC208279 0.wav,House Crow,train
House Crow_train_XC208279 1.wav,House Crow,train
House Crow_train_XC208279 2.wav,House Crow,train
House Crow_train_XC208579 0.wav,House Crow,train
House Crow_train_XC208579 1.wav,House Crow,train
House Crow_train_XC208579 2.wav,House Crow,train
House Crow_train_XC208676 1.wav,House Crow,train
House Crow_train_XC208676 8.wav,House Crow,train
House Crow_train_XC208684 0.wav,House Crow,train
House Crow_train_XC208684 1.wav,House Crow,train
House Crow_train_XC208684 2.wav,House Crow,train
House Crow_train_XC208684 3.wav,House Crow,train
House Crow_train_XC208875 0.wav,House Crow,train
House Crow_train_XC208875 2.wav,House Crow,train
House Crow_train_XC208875 3.wav,House Crow,train
House Crow_train_XC208877 0.wav,House Crow,train
House Crow_train_XC208877 1.wav,House Crow,train
House Crow_train_XC208879 1.wav,House Crow,train
House Crow_train_XC208879 2.wav,House Crow,train
House Crow_train_XC208879 3.wav,House Crow,train
House Crow_train_XC209019 0.wav,House Crow,train
House Crow_train_XC209019 1.wav,House Crow,train
House Crow_train_XC209201 2.wav,House Crow,train
House Crow_train_XC209201 4.wav,House Crow,train
House Crow_train_XC209201 5.wav,House Crow,train
House Crow_train_XC209201 6.wav,House Crow,train
House Crow_train_XC211561 0.wav,House Crow,train
House Crow_train_XC211561 1.wav,House Crow,train
House Crow_train_XC254340 1.wav,House Crow,train
House Crow_train_XC293533 0.wav,House Crow,train
House Crow_train_XC293565 0.wav,House Crow,train
House Crow_train_XC293565 2.wav,House Crow,train
House Crow_train_XC293565 3.wav,House Crow,train
House Crow_train_XC293565 4.wav,House Crow,train
House Crow_train_XC293565 5.wav,House Crow,train
House Crow_train_XC294461 0.wav,House Crow,train
House Crow_train_XC294461 4.wav,House Crow,train
House Crow_train_XC294461 6.wav,House Crow,train
House Crow_train_XC308330 0.wav,House Crow,train
House Crow_train_XC311220 1.wav,House Crow,train
House Crow_train_XC322403 0.wav,House Crow,train
House Crow_train_XC322403 3.wav,House Crow,train
House Crow_train_XC322403 4.wav,House Crow,train
House Crow_train_XC322403 5.wav,House Crow,train
House Crow_train_XC322403 7.wav,House Crow,train
House Crow_train_XC322403 8.wav,House Crow,train
House Crow_train_XC322403 9.wav,House Crow,train
House Crow_train_XC344137 0.wav,House Crow,train
House Crow_train_XC344137 1.wav,House Crow,train
House Crow_train_XC355973 0.wav,House Crow,train
House Crow_train_XC357593 0.wav,House Crow,train
House Crow_train_XC357593 1.wav,House Crow,train
House Crow_train_XC357593 3.wav,House Crow,train
House Crow_train_XC357593 4.wav,House Crow,train
House Crow_train_XC357593 5.wav,House Crow,train
House Crow_train_XC357593 6.wav,House Crow,train
House Crow_train_XC366729 original.wav,House Crow,train
House Crow_train_XC369130 1.wav,House Crow,train
House Crow_train_XC369130 2.wav,House Crow,train
House Crow_train_XC369131 1.wav,House Crow,train
House Crow_train_XC392126 original.wav,House Crow,train
House Crow_train_XC39428 -0.wav,House Crow,train
House Crow_train_XC39428 -1.wav,House Crow,train
House Crow_train_XC39428 -2.wav,House Crow,train
House Crow_train_XC39428 -3.wav,House Crow,train
House Crow_train_XC39428 -4.wav,House Crow,train
House Crow_train_XC39428 -5.wav,House Crow,train
House Crow_train_XC402081 0.wav,House Crow,train
House Crow_train_XC402081 1.wav,House Crow,train
House Crow_train_XC402083 0.wav,House Crow,train
House Crow_train_XC402083 1.wav,House Crow,train
House Crow_train_XC402083 3.wav,House Crow,train
House Crow_train_XC402083 5.wav,House Crow,train
House Crow_train_XC402455 1.wav,House Crow,train
House Crow_train_XC403956 0.wav,House Crow,train
House Crow_train_XC403956 1.wav,House Crow,train
House Crow_train_XC403956 2.wav,House Crow,train
House Crow_train_XC407853 0.wav,House Crow,train
House Crow_train_XC407853 1.wav,House Crow,train
House Crow_train_XC409917 0.wav,House Crow,train
House Crow_train_XC409917 2.wav,House Crow,train
House Crow_train_XC409918 0.wav,House Crow,train
House Crow_train_XC42630 -0.wav,House Crow,train
House Crow_train_XC42630 -1.wav,House Crow,train
House Crow_train_XC42630 -2.wav,House Crow,train
House Crow_train_XC430265 0.wav,House Crow,train
House Crow_train_XC430265 1.wav,House Crow,train
House Crow_train_XC430266 0.wav,House Crow,train
House Crow_train_XC430266 1.wav,House Crow,train
House Crow_train_XC430266 2.wav,House Crow,train
House Crow_train_XC430824 1.wav,House Crow,train
House Crow_train_XC430824 2.wav,House Crow,train
House Crow_train_XC438825 0.wav,House Crow,train
House Crow_train_XC438825 1.wav,House Crow,train
House Crow_train_XC443036 original.wav,House Crow,train
House Crow_train_XC443061 original.wav,House Crow,train
House Crow_train_XC443062 1.wav,House Crow,train
House Crow_train_XC443065 original.wav,House Crow,train
House Crow_train_XC443068 original.wav,House Crow,train
House Crow_train_XC443481 0.wav,House Crow,train
House Crow_train_XC443481 1.wav,House Crow,train
House Crow_train_XC443481 3.wav,House Crow,train
House Crow_train_XC443482 original.wav,House Crow,train
House Crow_train_XC443745 original.wav,House Crow,train
House Crow_train_XC443752 0.wav,House Crow,train
House Crow_train_XC443752 2.wav,House Crow,train
House Crow_train_XC443754 0.wav,House Crow,train
House Crow_train_XC443754 1.wav,House Crow,train
House Crow_train_XC44503 -0.wav,House Crow,train
House Crow_train_XC44503 -1.wav,House Crow,train
House Crow_train_XC44514 -0.wav,House Crow,train
House Crow_train_XC44514 -1.wav,House Crow,train
House Crow_train_XC44514 -2.wav,House Crow,train
House Crow_train_XC446886 original.wav,House Crow,train
House Crow_train_XC44795 -0.wav,House Crow,train
House Crow_train_XC44795 -1.wav,House Crow,train
House Crow_train_XC448994 1.wav,House Crow,train
House Crow_train_XC454305 original.wav,House Crow,train
House Crow_train_XC456845 original.wav,House Crow,train
House Crow_train_XC456846 0.wav,House Crow,train
House Crow_train_XC456846 1.wav,House Crow,train
House Crow_train_XC456846 14.wav,House Crow,train
House Crow_train_XC460152 0.wav,House Crow,train
House Crow_train_XC460152 1.wav,House Crow,train
House Crow_train_XC472659 1.wav,House Crow,train
House Crow_train_XC473617 0.wav,House Crow,train
House Crow_train_XC473617 1.wav,House Crow,train
House Crow_train_XC473617 2.wav,House Crow,train
House Crow_train_XC473617 3.wav,House Crow,train
House Crow_train_XC473617 4.wav,House Crow,train
House Crow_train_XC473617 5.wav,House Crow,train
House Crow_train_XC479822 0.wav,House Crow,train
House Crow_train_XC519656 0.wav,House Crow,train
House Crow_train_XC519656 1.wav,House Crow,train
House Crow_train_XC519656 2.wav,House Crow,train
House Crow_train_XC520666 0.wav,House Crow,train
House Crow_train_XC520666 2.wav,House Crow,train
House Crow_train_XC520666 3.wav,House Crow,train
House Crow_train_XC520666 4.wav,House Crow,train
House Crow_train_XC520666 5.wav,House Crow,train
House Crow_train_XC520666 6.wav,House Crow,train
House Crow_train_XC520666 7.wav,House Crow,train
House Crow_train_XC523319 0.wav,House Crow,train
House Crow_train_XC523319 1.wav,House Crow,train
House Crow_train_XC523319 2.wav,House Crow,train
House Crow_train_XC530998 2.wav,House Crow,train
House Crow_train_XC531724 1.wav,House Crow,train
House Crow_train_XC532303 0.wav,House Crow,train
House Crow_train_XC532303 2.wav,House Crow,train
House Crow_train_XC547888 0.wav,House Crow,train
House Crow_train_XC547888 1.wav,House Crow,train
House Crow_train_XC547888 3.wav,House Crow,train
House Crow_train_XC547888 4.wav,House Crow,train
House Crow_train_XC547888 7.wav,House Crow,train
House Crow_train_XC552422 0.wav,House Crow,train
House Crow_train_XC552422 1.wav,House Crow,train
House Crow_train_XC552422 2.wav,House Crow,train
House Crow_train_XC578839 0.wav,House Crow,train
House Crow_train_XC578839 1.wav,House Crow,train
House Crow_train_XC578839 3.wav,House Crow,train
House Crow_train_XC578839 5.wav,House Crow,train
House Crow_train_XC595359 1.wav,House Crow,train
House Crow_train_XC595475 0.wav,House Crow,train
House Crow_train_XC595475 1.wav,House Crow,train
House Crow_train_XC595475 10.wav,House Crow,train
House Crow_train_XC595475 11.wav,House Crow,train
House Crow_train_XC595475 12.wav,House Crow,train
House Crow_train_XC595475 2.wav,House Crow,train
House Crow_train_XC595475 5.wav,House Crow,train
House Crow_train_XC595475 6.wav,House Crow,train
House Crow_train_XC595475 8.wav,House Crow,train
House Crow_train_XC595475 9.wav,House Crow,train
House Crow_train_XC596425 0.wav,House Crow,train
House Crow_train_XC596425 1.wav,House Crow,train
House Crow_train_XC601789 1.wav,House Crow,train
House Crow_train_XC604023 0.wav,House Crow,train
House Crow_train_XC604023 1.wav,House Crow,train
House Crow_train_XC608055 1.wav,House Crow,train
House Crow_train_XC625108 original.wav,House Crow,train
House Crow_train_XC626466 0.wav,House Crow,train
House Crow_train_XC626466 1.wav,House Crow,train
House Crow_train_XC626466 2.wav,House Crow,train
House Crow_train_XC626466 4.wav,House Crow,train
House Crow_train_XC626466 5.wav,House Crow,train
House Crow_train_XC626466 6.wav,House Crow,train
House Crow_train_XC626466 7.wav,House Crow,train
House Crow_train_XC626466 8.wav,House Crow,train
House Crow_train_XC626467 1.wav,House Crow,train
House Crow_train_XC626467 2.wav,House Crow,train
House Crow_train_XC626467 4.wav,House Crow,train
House Crow_train_XC626467 5.wav,House Crow,train
House Crow_train_XC626467 6.wav,House Crow,train
House Crow_train_XC626467 7.wav,House Crow,train
House Crow_train_XC626467 8.wav,House Crow,train
House Crow_train_XC626467 9.wav,House Crow,train
House Crow_train_XC652875 original.wav,House Crow,train
House Crow_train_XC654147 4.wav,House Crow,train
House Crow_train_XC654147 5.wav,House Crow,train
House Crow_train_XC654147 6.wav,House Crow,train
House Crow_train_XC654147 7.wav,House Crow,train
House Crow_train_XC654161 0.wav,House Crow,train
House Crow_train_XC654161 1.wav,House Crow,train
House Crow_train_XC654161 2.wav,House Crow,train
House Crow_train_XC654161 4.wav,House Crow,train
House Crow_train_XC662882 1.wav,House Crow,train
House Crow_train_XC665874 0.wav,House Crow,train
House Crow_train_XC665874 1.wav,House Crow,train
House Crow_train_XC667033 0.wav,House Crow,train
House Crow_train_XC667033 1.wav,House Crow,train
House Crow_train_XC667033 3.wav,House Crow,train
House Crow_train_XC667033 4.wav,House Crow,train
House Crow_train_XC667033 5.wav,House Crow,train
House Crow_train_XC677302 original.wav,House Crow,train
House Crow_train_XC681127 original.wav,House Crow,train
House Crow_train_XC681128 original.wav,House Crow,train
House Crow_train_XC683047 0.wav,House Crow,train
House Crow_train_XC683047 1.wav,House Crow,train
House Crow_train_XC684879 original.wav,House Crow,train
House Crow_train_XC686122 0.wav,House Crow,train
House Crow_train_XC686122 1.wav,House Crow,train
House Crow_train_XC687323 0.wav,House Crow,train
House Crow_train_XC687323 1.wav,House Crow,train
House Crow_train_XC690877 0.wav,House Crow,train
House Crow_train_XC690877 1.wav,House Crow,train
House Crow_train_XC690877 10.wav,House Crow,train
House Crow_train_XC690877 12.wav,House Crow,train
House Crow_train_XC690877 13.wav,House Crow,train
House Crow_train_XC690877 14.wav,House Crow,train
House Crow_train_XC690877 16.wav,House Crow,train
House Crow_train_XC690877 17.wav,House Crow,train
House Crow_train_XC690877 2.wav,House Crow,train
House Crow_train_XC690877 3.wav,House Crow,train
House Crow_train_XC690877 6.wav,House Crow,train
House Crow_train_XC690877 8.wav,House Crow,train
House Crow_train_XC695284 0.wav,House Crow,train
House Crow_train_XC695284 1.wav,House Crow,train
House Crow_train_XC695284 2.wav,House Crow,train
House Crow_train_XC695284 3.wav,House Crow,train
House Crow_train_XC695284 4.wav,House Crow,train
House Crow_train_XC695284 5.wav,House Crow,train
House Crow_train_XC695285 0.wav,House Crow,train
House Crow_train_XC695285 1.wav,House Crow,train
House Crow_train_XC721596 0.wav,House Crow,train
House Crow_train_XC721596 1.wav,House Crow,train
House Crow_train_XC721596 2.wav,House Crow,train
House Crow_train_XC721755 0.wav,House Crow,train
House Crow_train_XC721755 1.wav,House Crow,train
House Crow_train_XC727677 0.wav,House Crow,train
House Crow_train_XC727677 1.wav,House Crow,train
House Crow_train_XC727677 2.wav,House Crow,train
House Crow_train_XC727677 3.wav,House Crow,train
House Crow_train_XC727677 4.wav,House Crow,train
House Crow_train_XC727677 5.wav,House Crow,train
House Crow_train_XC73377 -original.wav,House Crow,train
House Crow_train_XC73378 -0.wav,House Crow,train
House Crow_train_XC90548 -0.wav,House Crow,train
House Crow_train_XC90548 -1.wav,House Crow,train
House Crow_train_XC98606 -0.wav,House Crow,train
House Crow_train_XC98606 -1.wav,House Crow,train
House Crow_val_XC118211 original.wav,House Crow,val
House Crow_val_XC161239 2.wav,House Crow,val
House Crow_val_XC161240 1.wav,House Crow,val
House Crow_val_XC163856 1.wav,House Crow,val
House Crow_val_XC163857 1.wav,House Crow,val
House Crow_val_XC163861 3.wav,House Crow,val
House Crow_val_XC163861 4.wav,House Crow,val
House Crow_val_XC164026 1.wav,House Crow,val
House Crow_val_XC179154 1.wav,House Crow,val
House Crow_val_XC187701 2.wav,House Crow,val
House Crow_val_XC199819 0.wav,House Crow,val
House Crow_val_XC208278 5.wav,House Crow,val
House Crow_val_XC209201 7.wav,House Crow,val
House Crow_val_XC255927 original.wav,House Crow,val
House Crow_val_XC311220 0.wav,House Crow,val
House Crow_val_XC346129 original.wav,House Crow,val
House Crow_val_XC402083 6.wav,House Crow,val
House Crow_val_XC409918 2.wav,House Crow,val
House Crow_val_XC42630 -3.wav,House Crow,val
House Crow_val_XC443063 1.wav,House Crow,val
House Crow_val_XC443752 1.wav,House Crow,val
House Crow_val_XC456847 original.wav,House Crow,val
House Crow_val_XC472659 0.wav,House Crow,val
House Crow_val_XC479822 1.wav,House Crow,val
House Crow_val_XC519656 4.wav,House Crow,val
House Crow_val_XC523319 3.wav,House Crow,val
House Crow_val_XC578839 2.wav,House Crow,val
House Crow_val_XC578839 6.wav,House Crow,val
House Crow_val_XC601789 0.wav,House Crow,val
House Crow_val_XC601790 1.wav,House Crow,val
House Crow_val_XC608055 0.wav,House Crow,val
House Crow_val_XC626466 3.wav,House Crow,val
House Crow_val_XC626467 0.wav,House Crow,val
House Crow_val_XC654147 0.wav,House Crow,val
House Crow_val_XC654161 3.wav,House Crow,val
House Crow_val_XC662882 0.wav,House Crow,val
House Crow_val_XC686122 2.wav,House Crow,val
House Crow_val_XC690877 4.wav,House Crow,val
House Crow_val_XC690877 5.wav,House Crow,val
House Sparrow_test_XC628360 1.wav,House Sparrow,test
House Sparrow_test_XC628369 3.wav,House Sparrow,test
House Sparrow_test_XC632064 15.wav,House Sparrow,test
House Sparrow_test_XC632064 2.wav,House Sparrow,test
House Sparrow_test_XC632064 22.wav,House Sparrow,test
House Sparrow_test_XC632532 2.wav,House Sparrow,test
House Sparrow_test_XC632532 4.wav,House Sparrow,test
House Sparrow_test_XC635443 6.wav,House Sparrow,test
House Sparrow_test_XC637964 1.wav,House Sparrow,test
House Sparrow_test_XC638237 4.wav,House Sparrow,test
House Sparrow_test_XC639076 2.wav,House Sparrow,test
House Sparrow_test_XC639076 3.wav,House Sparrow,test
House Sparrow_test_XC639613 1.wav,House Sparrow,test
House Sparrow_test_XC639613 2.wav,House Sparrow,test
House Sparrow_test_XC639613 4.wav,House Sparrow,test
House Sparrow_test_XC642972 0.wav,House Sparrow,test
House Sparrow_test_XC643506 5.wav,House Sparrow,test
House Sparrow_test_XC643517 4.wav,House Sparrow,test
House Sparrow_test_XC644595 2.wav,House Sparrow,test
House Sparrow_test_XC645076 original.wav,House Sparrow,test
House Sparrow_test_XC645288 1.wav,House Sparrow,test
House Sparrow_test_XC645667 1.wav,House Sparrow,test
House Sparrow_test_XC648947 0.wav,House Sparrow,test
House Sparrow_test_XC648947 2.wav,House Sparrow,test
House Sparrow_test_XC649118 1.wav,House Sparrow,test
House Sparrow_test_XC656008 3.wav,House Sparrow,test
House Sparrow_test_XC678544 10.wav,House Sparrow,test
House Sparrow_test_XC678544 13.wav,House Sparrow,test
House Sparrow_test_XC680573 1.wav,House Sparrow,test
House Sparrow_test_XC685463 1.wav,House Sparrow,test
House Sparrow_test_XC687529 0.wav,House Sparrow,test
House Sparrow_test_XC691724 1.wav,House Sparrow,test
House Sparrow_test_XC697951 3.wav,House Sparrow,test
House Sparrow_test_XC698516 1.wav,House Sparrow,test
House Sparrow_test_XC698516 2.wav,House Sparrow,test
House Sparrow_test_XC698516 3.wav,House Sparrow,test
House Sparrow_test_XC705605 1.wav,House Sparrow,test
House Sparrow_test_XC710718 1.wav,House Sparrow,test
House Sparrow_test_XC716324 original.wav,House Sparrow,test
House Sparrow_test_XC729006 1.wav,House Sparrow,test
House Sparrow_train_XC628360 0.wav,House Sparrow,train
House Sparrow_train_XC628360 2.wav,House Sparrow,train
House Sparrow_train_XC628360 3.wav,House Sparrow,train
House Sparrow_train_XC628360 4.wav,House Sparrow,train
House Sparrow_train_XC628363 0.wav,House Sparrow,train
House Sparrow_train_XC628363 2.wav,House Sparrow,train
House Sparrow_train_XC628363 3.wav,House Sparrow,train
House Sparrow_train_XC628363 4.wav,House Sparrow,train
House Sparrow_train_XC628363 5.wav,House Sparrow,train
House Sparrow_train_XC628363 6.wav,House Sparrow,train
House Sparrow_train_XC628363 7.wav,House Sparrow,train
House Sparrow_train_XC628363 8.wav,House Sparrow,train
House Sparrow_train_XC628369 4.wav,House Sparrow,train
House Sparrow_train_XC628369 5.wav,House Sparrow,train
House Sparrow_train_XC628369 7.wav,House Sparrow,train
House Sparrow_train_XC629127 0.wav,House Sparrow,train
House Sparrow_train_XC629127 2.wav,House Sparrow,train
House Sparrow_train_XC629128 0.wav,House Sparrow,train
House Sparrow_train_XC629128 4.wav,House Sparrow,train
House Sparrow_train_XC629852 1.wav,House Sparrow,train
House Sparrow_train_XC630304 1.wav,House Sparrow,train
House Sparrow_train_XC630304 3.wav,House Sparrow,train
House Sparrow_train_XC632064 0.wav,House Sparrow,train
House Sparrow_train_XC632064 1.wav,House Sparrow,train
House Sparrow_train_XC632064 10.wav,House Sparrow,train
House Sparrow_train_XC632064 11.wav,House Sparrow,train
House Sparrow_train_XC632064 12.wav,House Sparrow,train
House Sparrow_train_XC632064 13.wav,House Sparrow,train
House Sparrow_train_XC632064 14.wav,House Sparrow,train
House Sparrow_train_XC632064 16.wav,House Sparrow,train
House Sparrow_train_XC632064 17.wav,House Sparrow,train
House Sparrow_train_XC632064 20.wav,House Sparrow,train
House Sparrow_train_XC632064 21.wav,House Sparrow,train
House Sparrow_train_XC632064 3.wav,House Sparrow,train
House Sparrow_train_XC632064 4.wav,House Sparrow,train
House Sparrow_train_XC632064 5.wav,House Sparrow,train
House Sparrow_train_XC632064 7.wav,House Sparrow,train
House Sparrow_train_XC632064 8.wav,House Sparrow,train
House Sparrow_train_XC632102 original.wav,House Sparrow,train
House Sparrow_train_XC632363 0.wav,House Sparrow,train
House Sparrow_train_XC632363 2.wav,House Sparrow,train
House Sparrow_train_XC632532 0.wav,House Sparrow,train
House Sparrow_train_XC632532 1.wav,House Sparrow,train
House Sparrow_train_XC632532 3.wav,House Sparrow,train
House Sparrow_train_XC632532 5.wav,House Sparrow,train
House Sparrow_train_XC632807 1.wav,House Sparrow,train
House Sparrow_train_XC632807 2.wav,House Sparrow,train
House Sparrow_train_XC632807 3.wav,House Sparrow,train
House Sparrow_train_XC634437 0.wav,House Sparrow,train
House Sparrow_train_XC635431 1.wav,House Sparrow,train
House Sparrow_train_XC635431 10.wav,House Sparrow,train
House Sparrow_train_XC635431 11.wav,House Sparrow,train
House Sparrow_train_XC635431 9.wav,House Sparrow,train
House Sparrow_train_XC635443 2.wav,House Sparrow,train
House Sparrow_train_XC635443 5.wav,House Sparrow,train
House Sparrow_train_XC636256 0.wav,House Sparrow,train
House Sparrow_train_XC636256 1.wav,House Sparrow,train
House Sparrow_train_XC636256 2.wav,House Sparrow,train
House Sparrow_train_XC636256 3.wav,House Sparrow,train
House Sparrow_train_XC636549 0.wav,House Sparrow,train
House Sparrow_train_XC636549 1.wav,House Sparrow,train
House Sparrow_train_XC636549 2.wav,House Sparrow,train
House Sparrow_train_XC636549 3.wav,House Sparrow,train
House Sparrow_train_XC636549 4.wav,House Sparrow,train
House Sparrow_train_XC636999 0.wav,House Sparrow,train
House Sparrow_train_XC636999 1.wav,House Sparrow,train
House Sparrow_train_XC636999 2.wav,House Sparrow,train
House Sparrow_train_XC637964 0.wav,House Sparrow,train
House Sparrow_train_XC638237 0.wav,House Sparrow,train
House Sparrow_train_XC638237 1.wav,House Sparrow,train
House Sparrow_train_XC638237 2.wav,House Sparrow,train
House Sparrow_train_XC638237 3.wav,House Sparrow,train
House Sparrow_train_XC638780 0.wav,House Sparrow,train
House Sparrow_train_XC638780 1.wav,House Sparrow,train
House Sparrow_train_XC639076 0.wav,House Sparrow,train
House Sparrow_train_XC639612 1.wav,House Sparrow,train
House Sparrow_train_XC639613 0.wav,House Sparrow,train
House Sparrow_train_XC639613 3.wav,House Sparrow,train
House Sparrow_train_XC639613 5.wav,House Sparrow,train
House Sparrow_train_XC639613 6.wav,House Sparrow,train
House Sparrow_train_XC639613 7.wav,House Sparrow,train
House Sparrow_train_XC639613 9.wav,House Sparrow,train
House Sparrow_train_XC642162 0.wav,House Sparrow,train
House Sparrow_train_XC642162 1.wav,House Sparrow,train
House Sparrow_train_XC642685 0.wav,House Sparrow,train
House Sparrow_train_XC642685 1.wav,House Sparrow,train
House Sparrow_train_XC642972 1.wav,House Sparrow,train
House Sparrow_train_XC643506 1.wav,House Sparrow,train
House Sparrow_train_XC643506 2.wav,House Sparrow,train
House Sparrow_train_XC643506 3.wav,House Sparrow,train
House Sparrow_train_XC643506 4.wav,House Sparrow,train
House Sparrow_train_XC643517 3.wav,House Sparrow,train
House Sparrow_train_XC643517 5.wav,House Sparrow,train
House Sparrow_train_XC644350 0.wav,House Sparrow,train
House Sparrow_train_XC644595 0.wav,House Sparrow,train
House Sparrow_train_XC644595 1.wav,House Sparrow,train
House Sparrow_train_XC644595 3.wav,House Sparrow,train
House Sparrow_train_XC645075 1.wav,House Sparrow,train
House Sparrow_train_XC645075 2.wav,House Sparrow,train
House Sparrow_train_XC645287 0.wav,House Sparrow,train
House Sparrow_train_XC645287 1.wav,House Sparrow,train
House Sparrow_train_XC645287 2.wav,House Sparrow,train
House Sparrow_train_XC645287 3.wav,House Sparrow,train
House Sparrow_train_XC645287 4.wav,House Sparrow,train
House Sparrow_train_XC645287 6.wav,House Sparrow,train
House Sparrow_train_XC645287 7.wav,House Sparrow,train
House Sparrow_train_XC645288 0.wav,House Sparrow,train
House Sparrow_train_XC645288 2.wav,House Sparrow,train
House Sparrow_train_XC645288 3.wav,House Sparrow,train
House Sparrow_train_XC645288 4.wav,House Sparrow,train
House Sparrow_train_XC645288 5.wav,House Sparrow,train
House Sparrow_train_XC645667 0.wav,House Sparrow,train
House Sparrow_train_XC647987 0.wav,House Sparrow,train
House Sparrow_train_XC647987 1.wav,House Sparrow,train
House Sparrow_train_XC647987 2.wav,House Sparrow,train
House Sparrow_train_XC647987 3.wav,House Sparrow,train
House Sparrow_train_XC647987 4.wav,House Sparrow,train
House Sparrow_train_XC647987 5.wav,House Sparrow,train
House Sparrow_train_XC647987 6.wav,House Sparrow,train
House Sparrow_train_XC647987 7.wav,House Sparrow,train
House Sparrow_train_XC648931 0.wav,House Sparrow,train
House Sparrow_train_XC648931 1.wav,House Sparrow,train
House Sparrow_train_XC648931 2.wav,House Sparrow,train
House Sparrow_train_XC648941 0.wav,House Sparrow,train
House Sparrow_train_XC648941 1.wav,House Sparrow,train
House Sparrow_train_XC648941 2.wav,House Sparrow,train
House Sparrow_train_XC648947 1.wav,House Sparrow,train
House Sparrow_train_XC648947 3.wav,House Sparrow,train
House Sparrow_train_XC649118 2.wav,House Sparrow,train
House Sparrow_train_XC649621 0.wav,House Sparrow,train
House Sparrow_train_XC649621 1.wav,House Sparrow,train
House Sparrow_train_XC649695 1.wav,House Sparrow,train
House Sparrow_train_XC651787 original.wav,House Sparrow,train
House Sparrow_train_XC651789 0.wav,House Sparrow,train
House Sparrow_train_XC651789 1.wav,House Sparrow,train
House Sparrow_train_XC651789 2.wav,House Sparrow,train
House Sparrow_train_XC651789 3.wav,House Sparrow,train
House Sparrow_train_XC651790 1.wav,House Sparrow,train
House Sparrow_train_XC651790 2.wav,House Sparrow,train
House Sparrow_train_XC651790 3.wav,House Sparrow,train
House Sparrow_train_XC654160 1.wav,House Sparrow,train
House Sparrow_train_XC656008 10.wav,House Sparrow,train
House Sparrow_train_XC656008 11.wav,House Sparrow,train
House Sparrow_train_XC656008 12.wav,House Sparrow,train
House Sparrow_train_XC656008 13.wav,House Sparrow,train
House Sparrow_train_XC656008 14.wav,House Sparrow,train
House Sparrow_train_XC656008 15.wav,House Sparrow,train
House Sparrow_train_XC656008 16.wav,House Sparrow,train
House Sparrow_train_XC656008 17.wav,House Sparrow,train
House Sparrow_train_XC656008 18.wav,House Sparrow,train
House Sparrow_train_XC656008 19.wav,House Sparrow,train
House Sparrow_train_XC656008 2.wav,House Sparrow,train
House Sparrow_train_XC656008 21.wav,House Sparrow,train
House Sparrow_train_XC656008 4.wav,House Sparrow,train
House Sparrow_train_XC656008 5.wav,House Sparrow,train
House Sparrow_train_XC656008 6.wav,House Sparrow,train
House Sparrow_train_XC656008 7.wav,House Sparrow,train
House Sparrow_train_XC656008 8.wav,House Sparrow,train
House Sparrow_train_XC656008 9.wav,House Sparrow,train
House Sparrow_train_XC658831 0.wav,House Sparrow,train
House Sparrow_train_XC658831 2.wav,House Sparrow,train
