filename,species,split
House Sparrow_train_XC642972 1.wav,House Sparrow,train
House Sparrow_train_XC643506 1.wav,House Sparrow,train
House Sparrow_train_XC643506 2.wav,House Sparrow,train
House Sparrow_train_XC643506 3.wav,House Sparrow,train
House Sparrow_train_XC643506 4.wav,House Sparrow,train
House Sparrow_train_XC643517 3.wav,House Sparrow,train
House Sparrow_train_XC643517 5.wav,House Sparrow,train
House Sparrow_train_XC644350 0.wav,House Sparrow,train
House Sparrow_train_XC644595 0.wav,House Sparrow,train
House Sparrow_train_XC644595 1.wav,House Sparrow,train
House Sparrow_train_XC644595 3.wav,House Sparrow,train
House Sparrow_train_XC645075 1.wav,House Sparrow,train
House Sparrow_train_XC645075 2.wav,House Sparrow,train
House Sparrow_train_XC645287 0.wav,House Sparrow,train
House Sparrow_train_XC645287 1.wav,House Sparrow,train
House Sparrow_train_XC645287 2.wav,House Sparrow,train
House Sparrow_train_XC645287 3.wav,House Sparrow,train
House Sparrow_train_XC645287 4.wav,House Sparrow,train
House Sparrow_train_XC645287 6.wav,House Sparrow,train
House Sparrow_train_XC645287 7.wav,House Sparrow,train
House Sparrow_train_XC645288 0.wav,House Sparrow,train
House Sparrow_train_XC645288 2.wav,House Sparrow,train
House Sparrow_train_XC645288 3.wav,House Sparrow,train
House Sparrow_train_XC645288 4.wav,House Sparrow,train
House Sparrow_train_XC645288 5.wav,House Sparrow,train
House Sparrow_train_XC645667 0.wav,House Sparrow,train
House Sparrow_train_XC647987 0.wav,House Sparrow,train
House Sparrow_train_XC647987 1.wav,House Sparrow,train
House Sparrow_train_XC647987 2.wav,House Sparrow,train
House Sparrow_train_XC647987 3.wav,House Sparrow,train
House Sparrow_train_XC647987 4.wav,House Sparrow,train
House Sparrow_train_XC647987 5.wav,House Sparrow,train
House Sparrow_train_XC647987 6.wav,House Sparrow,train
House Sparrow_train_XC647987 7.wav,House Sparrow,train
House Sparrow_train_XC648931 0.wav,House Sparrow,train
House Sparrow_train_XC648931 1.wav,House Sparrow,train
House Sparrow_train_XC648931 2.wav,House Sparrow,train
House Sparrow_train_XC648941 0.wav,House Sparrow,train
House Sparrow_train_XC648941 1.wav,House Sparrow,train
House Sparrow_train_XC648941 2.wav,House Sparrow,train
House Sparrow_train_XC648947 1.wav,House Sparrow,train
House Sparrow_train_XC648947 3.wav,House Sparrow,train
House Sparrow_train_XC649118 2.wav,House Sparrow,train
House Sparrow_train_XC649621 0.wav,House Sparrow,train
House Sparrow_train_XC649621 1.wav,House Sparrow,train
House Sparrow_train_XC649695 1.wav,House Sparrow,train
House Sparrow_train_XC651787 original.wav,House Sparrow,train
House Sparrow_train_XC651789 0.wav,House Sparrow,train
House Sparrow_train_XC651789 1.wav,House Sparrow,train
House Sparrow_train_XC651789 2.wav,House Sparrow,train
House Sparrow_train_XC651789 3.wav,House Sparrow,train
House Sparrow_train_XC651790 1.wav,House Sparrow,train
House Sparrow_train_XC651790 2.wav,House Sparrow,train
House Sparrow_train_XC651790 3.wav,House Sparrow,train
House Sparrow_train_XC654160 1.wav,House Sparrow,train
House Sparrow_train_XC656008 10.wav,House Sparrow,train
House Sparrow_train_XC656008 11.wav,House Sparrow,train
House Sparrow_train_XC656008 12.wav,House Sparrow,train
House Sparrow_train_XC656008 13.wav,House Sparrow,train
House Sparrow_train_XC656008 14.wav,House Sparrow,train
House Sparrow_train_XC656008 15.wav,House Sparrow,train
House Sparrow_train_XC656008 16.wav,House Sparrow,train
House Sparrow_train_XC656008 17.wav,House Sparrow,train
House Sparrow_train_XC656008 18.wav,House Sparrow,train
House Sparrow_train_XC656008 19.wav,House Sparrow,train
House Sparrow_train_XC656008 2.wav,House Sparrow,train
House Sparrow_train_XC656008 21.wav,House Sparrow,train
House Sparrow_train_XC656008 4.wav,House Sparrow,train
House Sparrow_train_XC656008 5.wav,House Sparrow,train
House Sparrow_train_XC656008 6.wav,House Sparrow,train
House Sparrow_train_XC656008 7.wav,House Sparrow,train
House Sparrow_train_XC656008 8.wav,House Sparrow,train
House Sparrow_train_XC656008 9.wav,House Sparrow,train
House Sparrow_train_XC658831 0.wav,House Sparrow,train
House Sparrow_train_XC658831 2.wav,House Sparrow,train
House Sparrow_train_XC659404 1.wav,House Sparrow,train
House Sparrow_train_XC659761 0.wav,House Sparrow,train
House Sparrow_train_XC659761 1.wav,House Sparrow,train
House Sparrow_train_XC659761 2.wav,House Sparrow,train
House Sparrow_train_XC659845 0.wav,House Sparrow,train
House Sparrow_train_XC659845 1.wav,House Sparrow,train
House Sparrow_train_XC663187 0.wav,House Sparrow,train
House Sparrow_train_XC663187 1.wav,House Sparrow,train
House Sparrow_train_XC663187 2.wav,House Sparrow,train
House Sparrow_train_XC663187 3.wav,House Sparrow,train
House Sparrow_train_XC663188 0.wav,House Sparrow,train
House Sparrow_train_XC663188 1.wav,House Sparrow,train
House Sparrow_train_XC663188 2.wav,House Sparrow,train
House Sparrow_train_XC665040 0.wav,House Sparrow,train
House Sparrow_train_XC665040 1.wav,House Sparrow,train
House Sparrow_train_XC665040 2.wav,House Sparrow,train
House Sparrow_train_XC666487 1.wav,House Sparrow,train
House Sparrow_train_XC666487 2.wav,House Sparrow,train
House Sparrow_train_XC670181 0.wav,House Sparrow,train
House Sparrow_train_XC670181 1.wav,House Sparrow,train
House Sparrow_train_XC670181 2.wav,House Sparrow,train
House Sparrow_train_XC670181 3.wav,House Sparrow,train
House Sparrow_train_XC670181 4.wav,House Sparrow,train
House Sparrow_train_XC670181 5.wav,House Sparrow,train
House Sparrow_train_XC670181 6.wav,House Sparrow,train
House Sparrow_train_XC676664 0.wav,House Sparrow,train
House Sparrow_train_XC676664 2.wav,House Sparrow,train
House Sparrow_train_XC678544 0.wav,House Sparrow,train
House Sparrow_train_XC678544 1.wav,House Sparrow,train
House Sparrow_train_XC678544 12.wav,House Sparrow,train
House Sparrow_train_XC678544 14.wav,House Sparrow,train
House Sparrow_train_XC678544 2.wav,House Sparrow,train
House Sparrow_train_XC678544 3.wav,House Sparrow,train
House Sparrow_train_XC678544 4.wav,House Sparrow,train
House Sparrow_train_XC678544 5.wav,House Sparrow,train
House Sparrow_train_XC678544 6.wav,House Sparrow,train
House Sparrow_train_XC678544 7.wav,House Sparrow,train
House Sparrow_train_XC678544 8.wav,House Sparrow,train
House Sparrow_train_XC678544 9.wav,House Sparrow,train
House Sparrow_train_XC680573 2.wav,House Sparrow,train
House Sparrow_train_XC685850 0.wav,House Sparrow,train
House Sparrow_train_XC685850 1.wav,House Sparrow,train
House Sparrow_train_XC687529 1.wav,House Sparrow,train
House Sparrow_train_XC687529 2.wav,House Sparrow,train
House Sparrow_train_XC687529 3.wav,House Sparrow,train
House Sparrow_train_XC687530 0.wav,House Sparrow,train
House Sparrow_train_XC687530 1.wav,House Sparrow,train
House Sparrow_train_XC687530 2.wav,House Sparrow,train
House Sparrow_train_XC687530 5.wav,House Sparrow,train
House Sparrow_train_XC687530 6.wav,House Sparrow,train
House Sparrow_train_XC687530 8.wav,House Sparrow,train
House Sparrow_train_XC688287 original.wav,House Sparrow,train
House Sparrow_train_XC690724 0.wav,House Sparrow,train
House Sparrow_train_XC691724 0.wav,House Sparrow,train
House Sparrow_train_XC694125 original.wav,House Sparrow,train
House Sparrow_train_XC694126 1.wav,House Sparrow,train
House Sparrow_train_XC694126 2.wav,House Sparrow,train
House Sparrow_train_XC695017 1.wav,House Sparrow,train
House Sparrow_train_XC697951 0.wav,House Sparrow,train
House Sparrow_train_XC697951 1.wav,House Sparrow,train
House Sparrow_train_XC697951 2.wav,House Sparrow,train
House Sparrow_train_XC698516 0.wav,House Sparrow,train
House Sparrow_train_XC701363 original.wav,House Sparrow,train
House Sparrow_train_XC701525 0.wav,House Sparrow,train
House Sparrow_train_XC701525 1.wav,House Sparrow,train
House Sparrow_train_XC701525 3.wav,House Sparrow,train
House Sparrow_train_XC701541 0.wav,House Sparrow,train
House Sparrow_train_XC701541 3.wav,House Sparrow,train
House Sparrow_train_XC701541 5.wav,House Sparrow,train
House Sparrow_train_XC701981 0.wav,House Sparrow,train
House Sparrow_train_XC701981 1.wav,House Sparrow,train
House Sparrow_train_XC702289 original.wav,House Sparrow,train
House Sparrow_train_XC702290 10.wav,House Sparrow,train
House Sparrow_train_XC702290 12.wav,House Sparrow,train
House Sparrow_train_XC702290 13.wav,House Sparrow,train
House Sparrow_train_XC702290 15.wav,House Sparrow,train
House Sparrow_train_XC702290 17.wav,House Sparrow,train
House Sparrow_train_XC702290 19.wav,House Sparrow,train
House Sparrow_train_XC702290 7.wav,House Sparrow,train
House Sparrow_train_XC702424 0.wav,House Sparrow,train
House Sparrow_train_XC702424 3.wav,House Sparrow,train
House Sparrow_train_XC704628 1.wav,House Sparrow,train
House Sparrow_train_XC705605 0.wav,House Sparrow,train
House Sparrow_train_XC705605 2.wav,House Sparrow,train
House Sparrow_train_XC707491 1.wav,House Sparrow,train
House Sparrow_train_XC707891 0.wav,House Sparrow,train
House Sparrow_train_XC707891 1.wav,House Sparrow,train
House Sparrow_train_XC709860 0.wav,House Sparrow,train
House Sparrow_train_XC709860 1.wav,House Sparrow,train
House Sparrow_train_XC710324 original.wav,House Sparrow,train
House Sparrow_train_XC710718 2.wav,House Sparrow,train
House Sparrow_train_XC712059 original.wav,House Sparrow,train
House Sparrow_train_XC712143 0.wav,House Sparrow,train
House Sparrow_train_XC712143 1.wav,House Sparrow,train
House Sparrow_train_XC712143 2.wav,House Sparrow,train
House Sparrow_train_XC712143 3.wav,House Sparrow,train
House Sparrow_train_XC712143 4.wav,House Sparrow,train
House Sparrow_train_XC712143 5.wav,House Sparrow,train
House Sparrow_train_XC712894 0.wav,House Sparrow,train
House Sparrow_train_XC712894 2.wav,House Sparrow,train
House Sparrow_train_XC715589 1.wav,House Sparrow,train
House Sparrow_train_XC715589 2.wav,House Sparrow,train
House Sparrow_train_XC715589 3.wav,House Sparrow,train
House Sparrow_train_XC716439 0.wav,House Sparrow,train
House Sparrow_train_XC716439 1.wav,House Sparrow,train
House Sparrow_train_XC716439 2.wav,House Sparrow,train
House Sparrow_train_XC716439 3.wav,House Sparrow,train
House Sparrow_train_XC716439 4.wav,House Sparrow,train
House Sparrow_train_XC718664 0.wav,House Sparrow,train
House Sparrow_train_XC718664 1.wav,House Sparrow,train
House Sparrow_train_XC718727 0.wav,House Sparrow,train
House Sparrow_train_XC718727 3.wav,House Sparrow,train
House Sparrow_train_XC720636 2.wav,House Sparrow,train
House Sparrow_train_XC721102 original.wav,House Sparrow,train
House Sparrow_train_XC721566 2.wav,House Sparrow,train
House Sparrow_train_XC721566 3.wav,House Sparrow,train
House Sparrow_train_XC722397 0.wav,House Sparrow,train
House Sparrow_train_XC722397 10.wav,House Sparrow,train
House Sparrow_train_XC722397 11.wav,House Sparrow,train
House Sparrow_train_XC722397 12.wav,House Sparrow,train
House Sparrow_train_XC722397 13.wav,House Sparrow,train
House Sparrow_train_XC722397 14.wav,House Sparrow,train
House Sparrow_train_XC722397 15.wav,House Sparrow,train
House Sparrow_train_XC722397 16.wav,House Sparrow,train
House Sparrow_train_XC722397 17.wav,House Sparrow,train
House Sparrow_train_XC722397 18.wav,House Sparrow,train
House Sparrow_train_XC722397 2.wav,House Sparrow,train
House Sparrow_train_XC722397 3.wav,House Sparrow,train
House Sparrow_train_XC722397 6.wav,House Sparrow,train
House Sparrow_train_XC722397 7.wav,House Sparrow,train
House Sparrow_train_XC722397 8.wav,House Sparrow,train
House Sparrow_train_XC722397 9.wav,House Sparrow,train
House Sparrow_train_XC722453 0.wav,House Sparrow,train
House Sparrow_train_XC722453 1.wav,House Sparrow,train
House Sparrow_train_XC722456 0.wav,House Sparrow,train
House Sparrow_train_XC722456 1.wav,House Sparrow,train
House Sparrow_train_XC722456 2.wav,House Sparrow,train
House Sparrow_train_XC722456 3.wav,House Sparrow,train
House Sparrow_train_XC722456 4.wav,House Sparrow,train
House Sparrow_train_XC725373 0.wav,House Sparrow,train
House Sparrow_train_XC725373 1.wav,House Sparrow,train
House Sparrow_train_XC725373 2.wav,House Sparrow,train
House Sparrow_train_XC725761 0.wav,House Sparrow,train
House Sparrow_train_XC725761 1.wav,House Sparrow,train
House Sparrow_train_XC725988 0.wav,House Sparrow,train
House Sparrow_train_XC725988 1.wav,House Sparrow,train
House Sparrow_train_XC727203 0.wav,House Sparrow,train
House Sparrow_train_XC727203 1.wav,House Sparrow,train
House Sparrow_train_XC728160 0.wav,House Sparrow,train
House Sparrow_train_XC728160 1.wav,House Sparrow,train
House Sparrow_train_XC729006 0.wav,House Sparrow,train
House Sparrow_train_XC729006 2.wav,House Sparrow,train
House Sparrow_train_XC729008 0.wav,House Sparrow,train
House Sparrow_train_XC729008 1.wav,House Sparrow,train
House Sparrow_train_XC729008 2.wav,House Sparrow,train
Indian Spotted Eagle_train_XC588111 original.mp3aug.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588111 original.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588115 original.mp3aug.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588115 original.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588116 original.mp3aug.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588116 original.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588117 original.mp3aug.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588117 original.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588122 original.mp3aug.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588122 original.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588124 original.mp3aug.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC588124 original.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC705195 original.mp3aug.wav,Indian Spotted Eagle,train
Indian Spotted Eagle_train_XC705195 original.wav,Indian Spotted Eagle,train
Kashmir Flycatcher_train_XC211567 0.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC211567 0.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC211567 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC211567 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC311275 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC311275 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC452893 0.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC452893 0.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC452893 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC452893 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC453476 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC453476 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC488386 2.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC488386 2.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC488386 4.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC488386 4.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC488386 8.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC488386 8.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC514751 0.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC514751 0.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC514751 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC514751 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 0.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 0.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 2.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 2.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 3.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC522436 3.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566240 0.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566240 0.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566240 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566240 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566241 0.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566241 0.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566241 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566241 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566242 1.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566242 1.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566242 3.mp3aug.wav,Kashmir Flycatcher,train
Kashmir Flycatcher_train_XC566242 3.wav,Kashmir Flycatcher,train
Large-billed Crow_train_XC100861 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC109979 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC109979 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC110760 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC110760 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC116709 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC116709 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC116709 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC116710 10.wav,Large-billed Crow,train
Large-billed Crow_train_XC116710 8.wav,Large-billed Crow,train
Large-billed Crow_train_XC116710 9.wav,Large-billed Crow,train
Large-billed Crow_train_XC116711 13.wav,Large-billed Crow,train
Large-billed Crow_train_XC118464 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC118464 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC118464 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC152657 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC152657 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC152657 8.wav,Large-billed Crow,train
Large-billed Crow_train_XC155741 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC155741 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC155741 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC155741 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC155741 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC155741 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC155742 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC155742 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC155742 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC155859 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC155860 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC155860 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC155860 10.wav,Large-billed Crow,train
Large-billed Crow_train_XC155860 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC155860 9.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 11.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 8.wav,Large-billed Crow,train
Large-billed Crow_train_XC156093 9.wav,Large-billed Crow,train
Large-billed Crow_train_XC156094 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156094 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156094 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156094 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC156095 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156095 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156095 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC156095 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC156096 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC156096 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156096 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156096 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156097 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC156097 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156097 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156099 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC156099 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156099 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156099 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC156328 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC156328 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156328 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156328 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 10.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 11.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 12.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 7.wav,Large-billed Crow,train
Large-billed Crow_train_XC156330 9.wav,Large-billed Crow,train
Large-billed Crow_train_XC156331 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156331 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156331 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC156332 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC156335 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC156515 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC156515 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC156515 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC161117 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC162389 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC162389 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC191043 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC191116 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC192367 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC193710 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC193710 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC193710 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC194859 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC194861 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC195058 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC195058 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC195058 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC195576 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC195931 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC196199 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC196199 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC196199 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC196199 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC196199 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC196199 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC197814 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC201733 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC201733 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC201733 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 10.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 12.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 13.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 14.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 7.wav,Large-billed Crow,train
Large-billed Crow_train_XC201735 8.wav,Large-billed Crow,train
Large-billed Crow_train_XC201737 10.wav,Large-billed Crow,train
Large-billed Crow_train_XC201737 8.wav,Large-billed Crow,train
Large-billed Crow_train_XC201738 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC212125 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC212126 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC267641 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC267642 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC267642 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC267642 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC267643 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC267644 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC285700 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC285700 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC285700 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 10.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 11.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 7.wav,Large-billed Crow,train
Large-billed Crow_train_XC285911 8.wav,Large-billed Crow,train
Large-billed Crow_train_XC285912 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC285912 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC285912 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC285913 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC285986 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC285986 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC286116 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC286116 1.wav,Large-billed Crow,train
Large-billed Crow_train_XC286155 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC290992 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC302723 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC302723 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC302723 3.wav,Large-billed Crow,train
Large-billed Crow_train_XC30746 -0.wav,Large-billed Crow,train
Large-billed Crow_train_XC30746 -1.wav,Large-billed Crow,train
Large-billed Crow_train_XC30746 -2.wav,Large-billed Crow,train
Large-billed Crow_train_XC359290 0.wav,Large-billed Crow,train
Large-billed Crow_train_XC359290 2.wav,Large-billed Crow,train
Large-billed Crow_train_XC359290 4.wav,Large-billed Crow,train
Large-billed Crow_train_XC359290 5.wav,Large-billed Crow,train
Large-billed Crow_train_XC359290 6.wav,Large-billed Crow,train
Large-billed Crow_train_XC359290 7.wav,Large-billed Crow,train
Large-billed Crow_train_XC359290 8.wav,Large-billed Crow,train
Large-billed Crow_train_XC408567 original.wav,Large-billed Crow,train
Large-billed Crow_train_XC42631 -0.wav,Large-billed Crow,train
